# Total Cohort,% Grads,% Passing Regents,% Advanced Regents,% Dropout,% Female Cohort,% Male Cohort,% Asian Cohort,% White Cohort,% Black Cohort,% Hispanic Cohort,% Native American Cohort,% Multi-Racial Cohort,% Econ Disadv Cohort,% Not Econ Disadv Cohort,% SWD Cohort,% Not SWD Cohort
749,93.45794392523365,92.79038718291055,41.1214953271028,1.7356475300400533,52.603471295060075,47.396528704939925,36.9826435246996,18.424566088117487,17.089452603471294,24.699599465954606,0.5340453938584779,2.2696929238985315,46.86248331108144,53.13751668891856,12.416555407209612,87.58344459279039
5384,70.63521545319466,63.55869242199108,14.803120356612185,7.893759286775631,38.55869242199109,61.44130757800892,10.234026745913818,9.416790490341754,8.00520059435364,72.23254086181278,0.07429420505200594,0.03714710252600297,82.46656760772659,17.5334323922734,14.821693907875186,85.17830609212481
476,78.36134453781513,73.94957983193278,17.857142857142858,5.46218487394958,32.142857142857146,67.85714285714286,9.663865546218489,22.689075630252102,25.210084033613445,39.705882352941174,0.6302521008403361,2.100840336134454,61.34453781512605,38.655462184873954,30.462184873949578,69.53781512605042
1704,73.35680751173709,70.77464788732394,11.091549295774648,7.805164319248827,47.30046948356807,52.69953051643193,12.617370892018778,42.6056338028169,21.654929577464788,22.241784037558684,0.41079812206572774,0.4694835680751174,73.82629107981221,26.173708920187792,15.669014084507044,84.33098591549296
2705,65.39741219963031,55.08317929759704,19.408502772643253,7.8743068391866915,29.279112754158966,70.72088724584104,4.805914972273567,22.181146025878004,35.97042513863216,36.45101663585952,0.36968576709796674,0.22181146025878,64.21441774491682,35.785582255083185,26.28465804066543,73.71534195933457
1600,72.8125,65.375,5.8125,12.1875,61.0625,38.9375,3.125,7.000000000000001,28.625,60.4375,0.5,0.3125,75.625,24.375,19.5,80.5
834,89.568345323741,76.2589928057554,11.630695443645084,3.9568345323741005,78.05755395683454,21.942446043165468,1.5587529976019185,8.393285371702639,43.28537170263789,46.16306954436451,0.1199040767386091,0.4796163069544364,78.29736211031175,21.70263788968825,9.952038369304557,90.04796163069544
791,20.353982300884958,14.917825537294563,0.12642225031605564,13.780025284450062,49.304677623261696,50.695322376738304,0.8849557522123894,1.8963337547408345,79.14032869785082,17.193426042983564,0.7585335018963337,0.12642225031605564,86.85208596713021,13.147914032869783,31.98482932996207,68.01517067003793
2210,64.43438914027149,52.533936651583716,6.244343891402715,12.036199095022624,69.63800904977376,30.361990950226243,4.117647058823529,3.1221719457013575,33.438914027149316,58.144796380090504,0.7692307692307693,0.40723981900452494,76.69683257918552,23.30316742081448,19.14027149321267,80.85972850678733
11190,52.31456657730116,42.32350312779267,5.281501340482573,18.972296693476316,46.26452189454871,53.73547810545129,34.48614834673816,4.486148346738159,13.637176050044683,45.7372654155496,1.1438784629133154,0.5093833780160858,72.84182305630027,27.15817694369973,12.430741733690795,87.5692582663092
2509,83.69868473495417,72.6584296532483,21.243523316062177,4.145077720207254,48.146671980868874,51.853328019131126,8.888003188521324,24.352331606217618,12.475089677162215,53.686727779992026,0.3188521323236349,0.27899561578318055,62.49501793543244,37.50498206456756,15.025906735751295,84.97409326424871
2604,74.80798771121351,69.27803379416282,17.127496159754223,5.0691244239631335,47.73425499231951,52.265745007680486,29.953917050691242,24.270353302611365,12.403993855606759,32.296466973886325,0.30721966205837176,0.7680491551459293,70.27649769585254,29.723502304147466,15.591397849462366,84.40860215053763
1802,80.29966703662596,68.25749167591565,6.104328523862375,3.9400665926748055,50.11098779134295,49.88901220865705,15.871254162042176,13.20754716981132,9.100998890122087,60.98779134295228,0.27746947835738067,0.5549389567147613,75.08324084350721,24.916759156492784,13.429522752497224,86.57047724750278
1457,91.21482498284146,86.41043239533288,31.777625257378173,3.0199039121482496,52.98558682223747,47.01441317776253,26.69869595058339,21.2079615648593,8.098833218943033,40.76870281400137,2.264927934111187,0.9608785175017158,75.4289636238847,24.571036376115305,17.158544955387782,82.84145504461222
608,64.63815789473685,60.36184210526315,4.605263157894736,14.309210526315788,47.69736842105263,52.30263157894737,4.111842105263158,3.7828947368421053,56.25,32.73026315789473,0.9868421052631579,2.138157894736842,72.5328947368421,27.467105263157894,22.861842105263158,77.13815789473685
674,63.05637982195845,53.11572700296736,4.302670623145401,16.61721068249258,43.47181008902077,56.52818991097923,3.4124629080118694,12.759643916913946,45.99406528189911,33.531157270029674,0.741839762611276,3.5608308605341246,73.73887240356083,26.26112759643917,21.66172106824926,78.33827893175074
2771,42.98087333092746,30.061349693251532,2.309635510645976,20.570191266690728,22.915914832190545,77.08408516780946,1.335258029592205,0.7217610970768675,30.963551064597617,66.14940454709492,0.8300252616383976,0.0,86.90003608805486,13.099963911945146,22.988090941898232,77.01190905810176
2485,41.16700201207244,20.72434607645875,3.903420523138833,15.57344064386318,43.70221327967807,49.17505030181086,0.32193158953722334,0.482897384305835,75.09054325955734,4.305835010060362,0.3621730382293763,0.2012072434607646,41.85110663983904,51.0261569416499,12.555331991951709,87.44466800804828
3144,16.762086513994912,8.524173027989821,0.0,12.563613231552162,56.99745547073791,43.00254452926209,2.480916030534351,3.1806615776081424,37.37277353689568,56.265903307888046,0.44529262086513993,0.2544529262086514,81.3295165394402,18.670483460559797,11.641221374045802,88.35877862595419
1409,99.57416607523066,99.07735982966643,93.11568488289566,0.28388928317955997,58.055358410220016,41.944641589779984,18.026969481902057,40.80908445706174,21.362668559261888,18.73669268985096,0.7806955287437899,0.28388928317955997,55.3584102200142,44.64158977998581,5.677785663591199,94.3222143364088
731,70.17783857729138,62.243502051983576,8.618331053351573,9.575923392612859,58.82352941176471,41.17647058823529,11.21751025991792,2.3255813953488373,52.667578659370726,32.55813953488372,0.957592339261286,0.27359781121751026,87.27770177838578,12.722298221614228,19.562243502051984,80.43775649794802
639,38.497652582159624,21.90923317683881,0.4694835680751174,22.065727699530516,49.92175273865415,50.07824726134585,2.97339593114241,0.4694835680751174,33.95931142410016,61.815336463223794,0.1564945226917058,0.6259780907668232,87.94992175273866,12.050078247261347,23.004694835680752,76.99530516431925
715,51.18881118881119,38.6013986013986,1.2587412587412588,9.93006993006993,47.69230769230769,44.75524475524475,0.13986013986013987,1.3986013986013985,73.98601398601399,5.314685314685315,0.5594405594405595,0.13986013986013987,71.04895104895105,28.951048951048953,19.86013986013986,80.13986013986015
1496,56.88502673796791,40.77540106951872,0.0,12.901069518716577,49.59893048128342,50.40106951871658,0.7352941176470588,0.7352941176470588,34.35828877005348,63.43582887700535,0.6016042780748663,0.1336898395721925,93.38235294117648,6.61764705882353,21.858288770053477,78.14171122994652
1029,72.8862973760933,62.09912536443149,6.316812439261418,6.608357628765791,48.00777453838678,51.99222546161322,0.9718172983479106,0.9718172983479106,91.73955296404276,6.219630709426627,0.0,0.09718172983479105,79.3974732750243,20.602526724975704,16.3265306122449,83.6734693877551
291,41.580756013745706,17.525773195876287,0.0,21.993127147766323,47.07903780068728,52.92096219931272,8.934707903780069,7.216494845360824,34.36426116838488,48.45360824742268,0.6872852233676976,0.3436426116838488,70.10309278350515,29.896907216494846,17.525773195876287,82.4742268041237
468,45.51282051282051,42.30769230769231,0.0,23.717948717948715,59.82905982905983,40.17094017094017,1.282051282051282,1.282051282051282,36.324786324786324,59.401709401709404,0.8547008547008548,0.8547008547008548,87.17948717948718,12.82051282051282,26.06837606837607,73.93162393162393
1561,86.54708520179372,86.41896220371557,0.0,1.4093529788597052,50.03203074951954,49.96796925048046,17.680973734785393,35.36194746957079,14.73414477898783,27.226137091607942,0.25624599615631005,4.740550928891736,37.54003843689942,62.45996156310058,14.990390775144139,85.00960922485586
480,72.08333333333333,61.458333333333336,1.0416666666666665,9.583333333333334,43.75,56.25,6.25,6.875000000000001,27.083333333333332,57.91666666666667,1.0416666666666665,0.8333333333333334,76.875,23.125,21.041666666666668,78.95833333333333
2668,71.43928035982009,63.718140929535224,9.707646176911544,6.0344827586206895,44.190404797601204,55.809595202398796,6.296851574212893,2.7736131934032984,77.28635682158921,12.743628185907047,0.3373313343328336,0.5622188905547226,69.34032983508246,30.65967016491754,10.38230884557721,89.61769115442279
1222,95.8265139116203,92.14402618657938,17.83960720130933,0.4909983633387889,49.50900163666121,50.49099836333879,4.25531914893617,1.1456628477905073,83.79705400981997,9.00163666121113,0.9819967266775778,0.8183306055646482,82.48772504091653,17.51227495908347,4.009819967266775,95.99018003273322
530,41.88679245283019,14.90566037735849,0.0,32.264150943396224,0.0,0.9433962264150944,0.0,0.0,0.37735849056603776,0.5660377358490566,0.0,0.0,88.67924528301887,11.320754716981133,0.9433962264150944,0.0
